,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2023-02-23,07:30:57.868,  881.98,  716.25,    0.00,    0.00,,,,,,,,,  790.07,  658.12,    0.00,    0.00,,,,,,,,, 1672.05, 1374.37,    0.00,    0.00,    1.03,    1.01,    0.00,    0.00, 3046.42,  949.67,  862.57,    0.00,    0.00,  871.39,  835.94,    0.00,    0.00,,,,,  869.59,  831.32,    0.00,    0.00,  852.00,  823.59,    0.00,    0.00,,,,, 3542.65, 3353.41,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 6896.06,   5214.70,   4727.79,      0.00,      0.00,   5214.70,   4727.79,   9942.48
2023-02-23,07:30:57.968, 1395.99, 1162.58,    0.00,    0.00,,,,,,,,, 1267.71, 1102.19,    0.00,    0.00,,,,,,,,, 2663.70, 2264.77,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 4928.47,  987.01, 1166.50,    0.00,    0.00,  877.39, 1134.70,    0.00,    0.00,,,,,  883.30, 1133.75,    0.00,    0.00,  846.82, 1119.24,    0.00,    0.00,,,,, 3594.51, 4554.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 8148.71,   6258.21,   6818.97,      0.00,      0.00,   6258.21,   6818.97,  13077.18
2023-02-23,07:30:58.068,  921.82,  865.60,    0.00,    0.00,,,,,,,,,  831.77,  823.20,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 1753.59, 1688.80,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 3442.39,  922.88,  910.96,    0.00,    0.00,  863.85,  887.70,    0.00,    0.00,,,,,  866.73,  884.95,    0.00,    0.00,  847.49,  881.64,    0.00,    0.00,,,,, 3500.96, 3565.24,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 7066.20,   5254.55,   5254.05,      0.00,      0.00,   5254.55,   5254.05,  10508.59
2023-02-23,07:30:58.168, 1301.82, 1159.74,    0.00,    0.00,,,,,,,,, 1184.65, 1103.43,    0.00,    0.00,,,,,,,,, 2486.47, 2263.16,    0.00,    0.00,    1.03,    1.02,    0.00,    0.00, 4749.64, 1266.78, 1583.28,    0.00,    0.00, 1133.52, 1532.83,    0.00,    0.00,,,,, 1149.94, 1540.21,    0.00,    0.00, 1106.58, 1523.27,    0.00,    0.00,,,,, 4656.82, 6179.59,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00,10836.41,   7143.29,   8442.75,      0.00,      0.00,   7143.29,   8442.75,  15586.05
2023-02-23,07:30:58.268,  824.83,  734.71,    0.00,    0.00,,,,,,,,,  753.15,  707.06,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 1577.99, 1441.77,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00, 3019.76,  995.54, 1038.78,    0.00,    0.00,  922.37, 1006.81,    0.00,    0.00,,,,,  927.01, 1004.67,    0.00,    0.00,  899.42,  993.07,    0.00,    0.00,,,,, 3744.34, 4043.34,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 7787.68,   5322.33,   5485.11,      0.00,      0.00,   5322.33,   5485.11,  10807.44
2023-02-23,07:30:58.368, 1155.39, 1372.88,    0.00,    0.00,,,,,,,,, 1013.01, 1323.24,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 2168.41, 2696.12,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 4864.52,  949.63,  870.50,    0.00,    0.00,  860.49,  847.02,    0.00,    0.00,,,,,  868.55,  849.45,    0.00,    0.00,  843.33,  844.54,    0.00,    0.00,,,,, 3522.00, 3411.51,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 6933.51,   5690.41,   6107.63,      0.00,      0.00,   5690.41,   6107.63,  11798.04
2023-02-23,07:30:58.468, 1311.57, 1192.89,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 1195.15, 1143.95,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 2506.73, 2336.84,    0.00,    0.00,    1.02,    1.01,    0.00,    0.00, 4843.57, 1288.84, 1487.81,    0.00,    0.00, 1173.16, 1446.06,    0.00,    0.00,,,,, 1183.63, 1451.14,    0.00,    0.00, 1142.88, 1434.19,    0.00,    0.00,,,,, 4788.51, 5819.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,10607.71,   7295.23,   8156.04,      0.00,      0.00,   7295.23,   8156.04,  15451.28
2023-02-23,07:30:58.568, 1016.53,  813.94,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  913.77,  769.08,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00, 1930.30, 1583.02,    0.00,    0.00,    1.01,    1.00,    0.00,    0.00, 3513.31, 1037.28,  994.14,    0.00,    0.00,  942.04,  963.16,    0.00,    0.00,,,,,  947.63,  965.00,    0.00,    0.00,  919.07,  951.25,    0.00,    0.00,,,,, 3846.02, 3873.54,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 7719.56,   5776.32,   5456.56,      0.00,      0.00,   5776.32,   5456.56,  11232.88
2023-02-23,07:30:58.668, 1383.85, 1162.64,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 1254.66, 1116.80,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00, 2638.50, 2279.44,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 4917.94,  763.95,  803.04,    0.00,    0.00,  650.32,  775.45,    0.00,    0.00,,,,,  660.51,  775.92,    0.00,    0.00,  629.34,  766.43,    0.00,    0.00,,,,, 2704.12, 3120.84,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 5824.96,   5342.62,   5400.28,      0.00,      0.00,   5342.62,   5400.28,  10742.90
2023-02-23,07:30:58.768, 1104.49, 1384.32,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,  947.17, 1320.43,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00, 2051.66, 2704.74,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00, 4756.41,  792.93,  928.15,    0.00,    0.00,  654.36,  892.82,    0.00,    0.00,,,,,  663.17,  891.69,    0.00,    0.00,  627.44,  882.63,    0.00,    0.00,,,,, 2737.90, 3595.30,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 6333.20,   4789.57,   6300.04,      0.00,      0.00,   4789.57,   6300.04,  11089.61
