,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2023-02-23,12:15:01.759,  251.30,   21.84,    0.00,    0.00,,,,,,,,,  224.23,   17.36,    0.00,    0.00,,,,,,,,,  475.53,   39.20,    0.00,    0.00,    0.69,    0.75,    0.00,    0.00,  514.73, 1561.27,   83.76,    0.00,    0.00, 1546.76,   64.62,    0.00,    0.00,,,,, 1544.35,   50.92,    0.00,    0.00, 1557.48,   78.99,    0.00,    0.00,,,,, 6209.85,  278.29,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6488.14,   6685.38,    317.49,      0.00,      0.00,   6685.38,    317.49,   7002.87
2023-02-23,12:15:01.770, 1579.83,   47.16,    0.00,    0.00,,,,,,,,, 1565.08,   35.88,    0.00,    0.00,,,,,,,,, 3144.90,   83.04,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00, 3227.94, 1281.58,   84.22,    0.00,    0.00, 1262.42,   60.70,    0.00,    0.00,,,,, 1263.79,   54.39,    0.00,    0.00, 1262.57,   59.62,    0.00,    0.00,,,,, 5070.36,  258.94,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5329.29,   8215.26,    341.98,      0.00,      0.00,   8215.26,    341.98,   8557.24
2023-02-23,12:15:01.780, 1379.15,   68.86,    0.00,    0.00,,,,,,,,, 1367.80,   61.47,    0.00,    0.00,,,,,,,,, 2746.95,  130.32,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2877.27, 1229.25,   70.98,    0.00,    0.00, 1210.78,   71.24,    0.00,    0.00,,,,, 1199.49,   52.10,    0.00,    0.00, 1219.91,   81.07,    0.00,    0.00,,,,, 4859.43,  275.39,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5134.82,   7606.38,    405.72,      0.00,      0.00,   7606.38,    405.72,   8012.10
2023-02-23,12:15:01.789, 1337.95,   62.47,    0.00,    0.00,,,,,,,,, 1319.39,   45.71,    0.00,    0.00,,,,,,,,, 2657.34,  108.18,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2765.52, 1221.93,   74.73,    0.00,    0.00, 1206.48,   54.66,    0.00,    0.00,,,,, 1208.41,   50.34,    0.00,    0.00, 1207.39,   53.73,    0.00,    0.00,,,,, 4844.21,  233.45,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5077.66,   7501.55,    341.63,      0.00,      0.00,   7501.55,    341.63,   7843.18
2023-02-23,12:15:01.800,  560.59,   18.36,    0.00,    0.00,,,,,,,,,  575.84,   15.88,    0.00,    0.00,,,,,,,,, 1136.42,   34.25,    0.00,    0.00,    0.99,    0.96,    0.00,    0.00, 1170.67, 1353.13,   85.85,    0.00,    0.00, 1330.58,   53.84,    0.00,    0.00,,,,, 1331.28,   60.32,    0.00,    0.00, 1319.87,   46.02,    0.00,    0.00,,,,, 5334.86,  246.03,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5580.89,   6471.28,    280.28,      0.00,      0.00,   6471.28,    280.28,   6751.56
2023-02-23,12:15:01.811, 2144.42,   58.73,    0.00,    0.00,,,,,,,,, 2103.98,   51.40,    0.00,    0.00,,,,,,,,, 4248.40,  110.13,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 4358.53, 1094.85,   63.37,    0.00,    0.00, 1106.02,   65.99,    0.00,    0.00,,,,, 1107.61,   67.08,    0.00,    0.00, 1095.33,   46.24,    0.00,    0.00,,,,, 4403.81,  242.68,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 4646.49,   8652.21,    352.81,      0.00,      0.00,   8652.21,    352.81,   9005.02
2023-02-23,12:15:01.820, 1313.02,   41.08,    0.00,    0.00,,,,,,,,, 1303.44,   34.21,    0.00,    0.00,,,,,,,,, 2616.45,   75.29,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2691.74, 1100.78,   60.81,    0.00,    0.00, 1125.56,   83.17,    0.00,    0.00,,,,, 1107.80,   60.39,    0.00,    0.00, 1096.62,   45.65,    0.00,    0.00,,,,, 4430.76,  250.02,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 4680.77,   7047.21,    325.31,      0.00,      0.00,   7047.21,    325.31,   7372.52
2023-02-23,12:15:01.831, 1263.31,   33.77,    0.00,    0.00,,,,,,,,, 1253.45,   29.20,    0.00,    0.00,,,,,,,,, 2516.75,   62.97,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2579.72, 1198.10,   71.18,    0.00,    0.00, 1199.07,   66.17,    0.00,    0.00,,,,, 1203.34,   72.42,    0.00,    0.00, 1189.25,   51.99,    0.00,    0.00,,,,, 4789.76,  261.76,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5051.52,   7306.51,    324.73,      0.00,      0.00,   7306.51,    324.73,   7631.24
2023-02-23,12:15:01.842, 1072.20,   40.63,    0.00,    0.00,,,,,,,,, 1084.27,   34.59,    0.00,    0.00,,,,,,,,, 2156.47,   75.22,    0.00,    0.00,    1.00,    0.98,    0.00,    0.00, 2231.69, 1315.44,   77.32,    0.00,    0.00, 1302.25,   54.08,    0.00,    0.00,,,,, 1305.84,   66.02,    0.00,    0.00, 1296.92,   43.16,    0.00,    0.00,,,,, 5220.45,  240.58,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5461.03,   7376.92,    315.80,      0.00,      0.00,   7376.92,    315.80,   7692.72
2023-02-23,12:15:01.851,  254.11,   14.02,    0.00,    0.00,,,,,,,,,  229.04,   10.98,    0.00,    0.00,,,,,,,,,  483.15,   25.00,    0.00,    0.00,    0.67,    0.73,    0.00,    0.00,  508.15, 1601.02,  102.55,    0.00,    0.00, 1592.04,   77.02,    0.00,    0.00,,,,, 1602.75,   95.23,    0.00,    0.00, 1584.40,   64.50,    0.00,    0.00,,,,, 6380.21,  339.30,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 6719.50,   6863.35,    364.30,      0.00,      0.00,   6863.35,    364.30,   7227.65
2023-02-23,12:15:01.862,  563.09,   25.96,    0.00,    0.00,,,,,,,,,  556.46,   20.32,    0.00,    0.00,,,,,,,,, 1119.55,   46.28,    0.00,    0.00,    0.93,    0.93,    0.00,    0.00, 1165.82, 1383.01,   77.07,    0.00,    0.00, 1383.31,   80.61,    0.00,    0.00,,,,, 1373.81,   61.52,    0.00,    0.00, 1390.53,   94.18,    0.00,    0.00,,,,, 5530.66,  313.38,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5844.04,   6650.21,    359.66,      0.00,      0.00,   6650.21,    359.66,   7009.86
2023-02-23,12:15:01.873, 1347.11,   58.92,    0.00,    0.00,,,,,,,,, 1337.56,   50.16,    0.00,    0.00,,,,,,,,, 2684.67,  109.08,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2793.74, 1261.11,   77.71,    0.00,    0.00, 1269.95,   84.41,    0.00,    0.00,,,,, 1255.66,   64.88,    0.00,    0.00, 1254.82,   71.69,    0.00,    0.00,,,,, 5041.53,  298.69,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 5340.22,   7726.19,    407.76,      0.00,      0.00,   7726.19,    407.76,   8133.96
2023-02-23,12:15:01.883, 1383.71,   63.24,    0.00,    0.00,,,,,,,,, 1363.78,   49.28,    0.00,    0.00,,,,,,,,, 2747.48,  112.52,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2860.00, 1158.02,   99.17,    0.00,    0.00, 1142.97,   73.00,    0.00,    0.00,,,,, 1139.08,   73.68,    0.00,    0.00, 1132.85,   69.16,    0.00,    0.00,,,,, 4572.93,  315.01,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 4887.94,   7320.41,    427.53,      0.00,      0.00,   7320.41,    427.53,   7747.94
2023-02-23,12:15:01.892,  597.66,   18.77,    0.00,    0.00,,,,,,,,,  592.61,   16.23,    0.00,    0.00,,,,,,,,, 1190.27,   35.00,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1225.27, 1371.30,   74.55,    0.00,    0.00, 1360.57,   66.32,    0.00,    0.00,,,,, 1348.42,   47.26,    0.00,    0.00, 1353.53,   65.61,    0.00,    0.00,,,,, 5433.82,  253.73,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5687.55,   6624.09,    288.74,      0.00,      0.00,   6624.09,    288.74,   6912.83
2023-02-23,12:15:01.903, 1159.40,   36.46,    0.00,    0.00,,,,,,,,, 1170.07,   31.62,    0.00,    0.00,,,,,,,,, 2329.47,   68.08,    0.00,    0.00,    1.00,    0.98,    0.00,    0.00, 2397.55, 1134.50,   66.18,    0.00,    0.00, 1112.85,   36.99,    0.00,    0.00,,,,, 1119.08,   38.37,    0.00,    0.00, 1113.58,   37.77,    0.00,    0.00,,,,, 4480.01,  179.30,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 4659.31,   6809.48,    247.38,      0.00,      0.00,   6809.48,    247.38,   7056.86
2023-02-23,12:15:01.914,  819.79,   28.26,    0.00,    0.00,,,,,,,,,  789.60,   22.23,    0.00,    0.00,,,,,,,,, 1609.39,   50.49,    0.00,    0.00,    0.90,    0.92,    0.00,    0.00, 1659.88, 1508.86,   99.59,    0.00,    0.00, 1493.98,   71.91,    0.00,    0.00,,,,, 1492.00,   74.32,    0.00,    0.00, 1496.84,   72.88,    0.00,    0.00,,,,, 5991.69,  318.70,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 6310.39,   7601.08,    369.19,      0.00,      0.00,   7601.08,    369.19,   7970.27
2023-02-23,12:15:01.923, 1315.90,   44.26,    0.00,    0.00,,,,,,,,, 1307.74,   38.44,    0.00,    0.00,,,,,,,,, 2623.64,   82.71,    0.00,    0.00,    0.96,    0.96,    0.00,    0.00, 2706.35, 1164.11,   64.02,    0.00,    0.00, 1167.01,   61.66,    0.00,    0.00,,,,, 1161.43,   39.76,    0.00,    0.00, 1172.92,   57.78,    0.00,    0.00,,,,, 4665.47,  223.23,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00, 4888.70,   7289.11,    305.93,      0.00,      0.00,   7289.11,    305.93,   7595.05
2023-02-23,12:15:01.934, 2565.62,   75.36,    0.00,    0.00,,,,,,,,, 2555.31,   76.01,    0.00,    0.00,,,,,,,,, 5120.93,  151.37,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 5272.30,  643.25,   46.45,    0.00,    0.00,  640.72,   42.37,    0.00,    0.00,,,,,  653.11,   56.59,    0.00,    0.00,  636.29,   38.41,    0.00,    0.00,,,,, 2573.36,  183.81,    0.00,    0.00,    0.95,    0.95,    0.00,    0.00, 2757.18,   7694.29,    335.19,      0.00,      0.00,   7694.29,    335.19,   8029.48
2023-02-23,12:15:01.945,  737.13,   43.58,    0.00,    0.00,,,,,,,,,  748.70,   38.92,    0.00,    0.00,,,,,,,,, 1485.84,   82.50,    0.00,    0.00,    0.99,    0.97,    0.00,    0.00, 1568.34, 1414.36,   78.24,    0.00,    0.00, 1401.09,   63.88,    0.00,    0.00,,,,, 1401.34,   65.59,    0.00,    0.00, 1400.04,   74.18,    0.00,    0.00,,,,, 5616.84,  281.88,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5898.73,   7102.68,    364.38,      0.00,      0.00,   7102.68,    364.38,   7467.07
2023-02-23,12:15:01.955,  647.69,   37.46,    0.00,    0.00,,,,,,,,,  622.30,   27.19,    0.00,    0.00,,,,,,,,, 1269.99,   64.65,    0.00,    0.00,    0.89,    0.92,    0.00,    0.00, 1334.64, 1457.13,   94.84,    0.00,    0.00, 1455.37,   68.57,    0.00,    0.00,,,,, 1463.21,   78.89,    0.00,    0.00, 1455.78,   58.78,    0.00,    0.00,,,,, 5831.49,  301.08,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 6132.56,   7101.48,    365.73,      0.00,      0.00,   7101.48,    365.73,   7467.21
2023-02-23,12:15:01.964, 2799.63,   88.13,    0.00,    0.00,,,,,,,,, 2778.69,   70.82,    0.00,    0.00,,,,,,,,, 5578.32,  158.96,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 5737.28,  532.10,   60.42,    0.00,    0.00,  516.97,   38.03,    0.00,    0.00,,,,,  520.22,   38.28,    0.00,    0.00,  505.66,   22.74,    0.00,    0.00,,,,, 2074.96,  159.47,    0.00,    0.00,    0.93,    0.93,    0.00,    0.00, 2234.43,   7653.29,    318.43,      0.00,      0.00,   7653.29,    318.43,   7971.71
2023-02-23,12:15:01.975,  972.13,   38.41,    0.00,    0.00,,,,,,,,,  984.43,   32.46,    0.00,    0.00,,,,,,,,, 1956.56,   70.87,    0.00,    0.00,    0.99,    0.97,    0.00,    0.00, 2027.43, 1322.75,   84.65,    0.00,    0.00, 1305.49,   56.10,    0.00,    0.00,,,,, 1308.92,   73.80,    0.00,    0.00, 1295.51,   49.14,    0.00,    0.00,,,,, 5232.67,  263.69,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5496.35,   7189.23,    334.55,      0.00,      0.00,   7189.23,    334.55,   7523.78
2023-02-23,12:15:01.985, 1774.98,   53.86,    0.00,    0.00,,,,,,,,, 1740.98,   43.61,    0.00,    0.00,,,,,,,,, 3515.96,   97.47,    0.00,    0.00,    0.95,    0.96,    0.00,    0.00, 3613.43, 1067.78,   64.83,    0.00,    0.00, 1086.43,   83.02,    0.00,    0.00,,,,, 1072.35,   53.29,    0.00,    0.00, 1077.34,   54.75,    0.00,    0.00,,,,, 4303.90,  255.89,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 4559.79,   7819.86,    353.36,      0.00,      0.00,   7819.86,    353.36,   8173.22
2023-02-23,12:15:01.994, 1314.94,   39.59,    0.00,    0.00,,,,,,,,, 1304.80,   35.06,    0.00,    0.00,,,,,,,,, 2619.74,   74.65,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2694.39, 1107.06,   60.68,    0.00,    0.00, 1106.55,   61.09,    0.00,    0.00,,,,, 1105.56,   58.36,    0.00,    0.00, 1109.70,   71.44,    0.00,    0.00,,,,, 4428.88,  251.58,    0.00,    0.00,    0.97,    0.97,    0.00,    0.00, 4680.45,   7048.61,    326.23,      0.00,      0.00,   7048.61,    326.23,   7374.84
2023-02-23,12:15:02.005, 1281.23,   36.72,    0.00,    0.00,,,,,,,,, 1270.12,   31.17,    0.00,    0.00,,,,,,,,, 2551.35,   67.89,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 2619.24, 1182.10,   77.14,    0.00,    0.00, 1177.33,   69.77,    0.00,    0.00,,,,, 1174.32,   65.38,    0.00,    0.00, 1171.43,   59.33,    0.00,    0.00,,,,, 4705.18,  271.62,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 4976.79,   7256.52,    339.51,      0.00,      0.00,   7256.52,    339.51,   7596.03
2023-02-23,12:15:02.016, 1061.95,   42.35,    0.00,    0.00,,,,,,,,, 1078.09,   39.28,    0.00,    0.00,,,,,,,,, 2140.04,   81.63,    0.00,    0.00,    0.99,    0.98,    0.00,    0.00, 2221.68, 1346.25,   75.39,    0.00,    0.00, 1328.93,   54.84,    0.00,    0.00,,,,, 1329.80,   58.32,    0.00,    0.00, 1320.35,   51.64,    0.00,    0.00,,,,, 5325.32,  240.19,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5565.51,   7465.37,    321.82,      0.00,      0.00,   7465.37,    321.82,   7787.19
2023-02-23,12:15:02.025, 1770.11,   45.45,    0.00,    0.00,,,,,,,,, 1737.06,   38.96,    0.00,    0.00,,,,,,,,, 3507.17,   84.40,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 3591.58, 1099.67,   74.85,    0.00,    0.00, 1081.79,   40.20,    0.00,    0.00,,,,, 1090.46,   44.42,    0.00,    0.00, 1084.82,   38.16,    0.00,    0.00,,,,, 4356.74,  197.62,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 4554.36,   7863.92,    282.02,      0.00,      0.00,   7863.92,    282.02,   8145.94
2023-02-23,12:15:02.035,  627.15,   21.73,    0.00,    0.00,,,,,,,,,  620.65,   17.27,    0.00,    0.00,,,,,,,,, 1247.80,   39.01,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1286.80, 1383.38,  108.95,    0.00,    0.00, 1347.07,   58.41,    0.00,    0.00,,,,, 1362.23,   74.05,    0.00,    0.00, 1339.77,   52.91,    0.00,    0.00,,,,, 5432.45,  294.32,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5726.76,   6680.24,    333.32,      0.00,      0.00,   6680.24,    333.32,   7013.57
2023-02-23,12:15:02.046, 2596.42,   74.72,    0.00,    0.00,,,,,,,,, 2604.74,   71.26,    0.00,    0.00,,,,,,,,, 5201.16,  145.98,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 5347.14,  755.72,   56.78,    0.00,    0.00,  743.62,   41.19,    0.00,    0.00,,,,,  746.09,   44.33,    0.00,    0.00,  739.80,   39.53,    0.00,    0.00,,,,, 2985.22,  181.83,    0.00,    0.00,    0.96,    0.96,    0.00,    0.00, 3167.05,   8186.38,    327.81,      0.00,      0.00,   8186.38,    327.81,   8514.20
2023-02-23,12:15:02.056,  155.76,   19.08,    0.00,    0.00,,,,,,,,,  126.98,   13.30,    0.00,    0.00,,,,,,,,,  282.75,   32.38,    0.00,    0.00,    0.50,    0.57,    0.00,    0.00,  315.13, 1487.56,   66.07,    0.00,    0.00, 1504.13,   86.76,    0.00,    0.00,,,,, 1488.26,   71.90,    0.00,    0.00, 1494.48,   84.86,    0.00,    0.00,,,,, 5974.43,  309.59,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 6284.02,   6257.18,    341.97,      0.00,      0.00,   6257.18,    341.97,   6599.15
2023-02-23,12:15:02.065,  631.35,   32.52,    0.00,    0.00,,,,,,,,,  625.04,   28.09,    0.00,    0.00,,,,,,,,, 1256.39,   60.61,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1317.00, 1331.78,   83.92,    0.00,    0.00, 1328.77,   77.71,    0.00,    0.00,,,,, 1323.35,   63.18,    0.00,    0.00, 1330.33,   71.70,    0.00,    0.00,,,,, 5314.22,  296.51,    0.00,    0.00,    0.99,    0.99,    0.00,    0.00, 5610.73,   6570.61,    357.13,      0.00,      0.00,   6570.61,    357.13,   6927.74
2023-02-23,12:15:02.076, 2502.94,   92.46,    0.00,    0.00,,,,,,,,, 2485.25,   91.49,    0.00,    0.00,,,,,,,,, 4988.19,  183.94,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 5172.13,  534.73,   41.94,    0.00,    0.00,  529.89,   35.57,    0.00,    0.00,,,,,  532.20,   36.38,    0.00,    0.00,  527.50,   34.53,    0.00,    0.00,,,,, 2124.32,  148.42,    0.00,    0.00,    0.94,    0.94,    0.00,    0.00, 2272.74,   7112.51,    332.36,      0.00,      0.00,   7112.51,    332.36,   7444.87
2023-02-23,12:15:02.087,  587.68,   35.17,    0.00,    0.00,,,,,,,,,  595.13,   28.41,    0.00,    0.00,,,,,,,,, 1182.81,   63.58,    0.00,    0.00,    0.99,    0.97,    0.00,    0.00, 1246.39, 1461.68,   87.40,    0.00,    0.00, 1445.70,   67.64,    0.00,    0.00,,,,, 1447.53,   73.02,    0.00,    0.00, 1435.14,   62.92,    0.00,    0.00,,,,, 5790.05,  290.98,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 6081.02,   6972.86,    354.55,      0.00,      0.00,   6972.86,    354.55,   7327.41
2023-02-23,12:15:02.097,  883.18,   39.05,    0.00,    0.00,,,,,,,,,  856.83,   30.94,    0.00,    0.00,,,,,,,,, 1740.01,   70.00,    0.00,    0.00,    0.93,    0.95,    0.00,    0.00, 1810.00, 1372.20,   78.19,    0.00,    0.00, 1373.11,   74.34,    0.00,    0.00,,,,, 1376.61,   72.90,    0.00,    0.00, 1373.98,   59.65,    0.00,    0.00,,,,, 5495.90,  285.08,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 5780.98,   7235.90,    355.08,      0.00,      0.00,   7235.90,    355.08,   7590.98
2023-02-23,12:15:02.106, 2757.92,   98.22,    0.00,    0.00,,,,,,,,, 2753.00,  106.27,    0.00,    0.00,,,,,,,,, 5510.92,  204.49,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 5715.41,  480.86,   35.00,    0.00,    0.00,  476.48,   29.49,    0.00,    0.00,,,,,  475.96,   28.99,    0.00,    0.00,  473.23,   25.18,    0.00,    0.00,,,,, 1906.53,  118.66,    0.00,    0.00,    0.93,    0.93,    0.00,    0.00, 2025.18,   7417.45,    323.14,      0.00,      0.00,   7417.45,    323.14,   7740.60
2023-02-23,12:15:02.117,  639.73,   26.15,    0.00,    0.00,,,,,,,,,  633.19,   22.59,    0.00,    0.00,,,,,,,,, 1272.93,   48.74,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1321.66, 1425.63,   93.29,    0.00,    0.00, 1399.43,   64.48,    0.00,    0.00,,,,, 1411.62,   73.75,    0.00,    0.00, 1408.81,   76.28,    0.00,    0.00,,,,, 5645.50,  307.81,    0.00,    0.00,    0.98,    0.98,    0.00,    0.00, 5953.31,   6918.42,    356.55,      0.00,      0.00,   6918.42,    356.55,   7274.97
2023-02-23,12:15:02.128,  701.86,   35.08,    0.00,    0.00,,,,,,,,,  715.87,   35.60,    0.00,    0.00,,,,,,,,, 1417.73,   70.68,    0.00,    0.00,    0.99,    0.97,    0.00,    0.00, 1488.41, 1385.47,   77.89,    0.00,    0.00, 1381.41,   76.61,    0.00,    0.00,,,,, 1370.62,   66.37,    0.00,    0.00, 1363.92,   58.52,    0.00,    0.00,,,,, 5501.41,  279.40,    0.00,    0.00,    0.98,    0.99,    0.00,    0.00, 5780.81,   6919.14,    350.08,      0.00,      0.00,   6919.14,    350.08,   7269.22
2023-02-23,12:15:02.137, 2192.94,   72.98,    0.00,    0.00,,,,,,,,, 2163.88,   73.86,    0.00,    0.00,,,,,,,,, 4356.83,  146.84,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 4503.66,  865.17,   60.20,    0.00,    0.00,  855.61,   45.23,    0.00,    0.00,,,,,  866.07,   51.03,    0.00,    0.00,  860.67,   38.98,    0.00,    0.00,,,,, 3447.52,  195.44,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 3642.96,   7804.35,    342.27,      0.00,      0.00,   7804.35,    342.27,   8146.62
2023-02-23,12:15:02.147, 1802.85,   66.34,    0.00,    0.00,,,,,,,,, 1821.18,   75.28,    0.00,    0.00,,,,,,,,, 3624.03,  141.62,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 3765.65,  798.74,   45.31,    0.00,    0.00,  788.76,   36.36,    0.00,    0.00,,,,,  785.38,   37.29,    0.00,    0.00,  778.41,   33.83,    0.00,    0.00,,,,, 3151.29,  152.79,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 3304.08,   6775.32,    294.41,      0.00,      0.00,   6775.32,    294.41,   7069.73
2023-02-23,12:15:02.158,  981.22,   30.94,    0.00,    0.00,,,,,,,,,  974.85,   26.68,    0.00,    0.00,,,,,,,,, 1956.08,   57.61,    0.00,    0.00,    0.91,    0.91,    0.00,    0.00, 2013.69, 1524.04,   77.69,    0.00,    0.00, 1514.91,   61.38,    0.00,    0.00,,,,, 1528.15,   64.77,    0.00,    0.00, 1523.48,   58.46,    0.00,    0.00,,,,, 6090.58,  262.29,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 6352.87,   8046.66,    319.90,      0.00,      0.00,   8046.66,    319.90,   8366.56
2023-02-23,12:15:02.168, 2923.57,  125.54,    0.00,    0.00,,,,,,,,, 2877.81,  103.19,    0.00,    0.00,,,,,,,,, 5801.38,  228.73,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 6030.11,  520.77,   47.87,    0.00,    0.00,  514.63,   39.64,    0.00,    0.00,,,,,  514.83,   40.76,    0.00,    0.00,  511.31,   35.46,    0.00,    0.00,,,,, 2061.54,  163.72,    0.00,    0.00,    0.94,    0.94,    0.00,    0.00, 2225.26,   7862.93,    392.45,      0.00,      0.00,   7862.93,    392.45,   8255.37
2023-02-23,12:15:02.177, 1045.27,   62.04,    0.00,    0.00,,,,,,,,, 1054.71,   48.50,    0.00,    0.00,,,,,,,,, 2099.98,  110.53,    0.00,    0.00,    1.00,    0.98,    0.00,    0.00, 2210.52, 1120.86,   63.28,    0.00,    0.00, 1108.07,   50.99,    0.00,    0.00,,,,, 1107.38,   53.20,    0.00,    0.00, 1096.96,   46.37,    0.00,    0.00,,,,, 4433.27,  213.84,    0.00,    0.00,    0.97,    0.98,    0.00,    0.00, 4647.12,   6533.25,    324.38,      0.00,      0.00,   6533.25,    324.38,   6857.63
2023-02-23,12:15:02.188, 1718.68,   59.49,    0.00,    0.00,,,,,,,,, 1684.97,   41.05,    0.00,    0.00,,,,,,,,, 3403.65,  100.54,    0.00,    0.00,    0.96,    0.97,    0.00,    0.00, 3504.19, 1249.00,   74.09,    0.00,    0.00, 1236.40,   55.21,    0.00,    0.00,,,,, 1247.36,   57.41,    0.00,    0.00, 1247.39,   53.57,    0.00,    0.00,,,,, 4980.15,  240.27,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00, 5220.42,   8383.79,    340.81,      0.00,      0.00,   8383.79,    340.81,   8724.60
